,SetName,Gene
835,Troester_WoundSig_19887484,CYR61
836,Troester_WoundSig_19887484,IL1B
837,Troester_WoundSig_19887484,IL13RA2
838,Troester_WoundSig_19887484,IDO1
839,Troester_WoundSig_19887484,INHBA
840,Troester_WoundSig_19887484,KRT6A
841,Troester_WoundSig_19887484,KRT6B
842,Troester_WoundSig_19887484,KRT34
843,Troester_WoundSig_19887484,AFF3
844,Troester_WoundSig_19887484,LAMA3
845,Troester_WoundSig_19887484,LAMC2
846,Troester_WoundSig_19887484,LTBP2
847,Troester_WoundSig_19887484,LUM
848,Troester_WoundSig_19887484,MSMB
849,Troester_WoundSig_19887484,ND4
850,Troester_WoundSig_19887484,NODAL
851,Troester_WoundSig_19887484,OGN
852,Troester_WoundSig_19887484,PCDH8
853,Troester_WoundSig_19887484,PDGFRL
854,Troester_WoundSig_19887484,PER1
855,Troester_WoundSig_19887484,PFKFB3
856,Troester_WoundSig_19887484,PITX1
857,Troester_WoundSig_19887484,PML
858,Troester_WoundSig_19887484,PNLIPRP2
859,Troester_WoundSig_19887484,S100A8
860,Troester_WoundSig_19887484,SAA4
861,Troester_WoundSig_19887484,CCL2
862,Troester_WoundSig_19887484,TGFB2
863,Troester_WoundSig_19887484,THBS1
864,Troester_WoundSig_19887484,TLR2
865,Troester_WoundSig_19887484,UGT2B17
866,Troester_WoundSig_19887484,ZIC2
867,Troester_WoundSig_19887484,TFPI2
868,Troester_WoundSig_19887484,NR4A3
869,Troester_WoundSig_19887484,SPARCL1
870,Troester_WoundSig_19887484,TP63
871,Troester_WoundSig_19887484,PER2
872,Troester_WoundSig_19887484,SPAG9
873,Troester_WoundSig_19887484,CXCL14
874,Troester_WoundSig_19887484,TMCC2
875,Troester_WoundSig_19887484,TNFSF15
876,Troester_WoundSig_19887484,CLEC4M
877,Troester_WoundSig_19887484,NPM2
878,Troester_WoundSig_19887484,HOXB13
879,Troester_WoundSig_19887484,PPP6R1
880,Troester_WoundSig_19887484,SULF1
881,Troester_WoundSig_19887484,DICER1
882,Troester_WoundSig_19887484,ABI3BP
883,Troester_WoundSig_19887484,EGFL6
884,Troester_WoundSig_19887484,TIPARP
885,Troester_WoundSig_19887484,RGS22
886,Troester_WoundSig_19887484,IGLV2-14
887,Troester_WoundSig_19887484,A1CF
888,Troester_WoundSig_19887484,TREM1
889,Troester_WoundSig_19887484,PGPEP1
890,Troester_WoundSig_19887484,RGMA
891,Troester_WoundSig_19887484,ADAMTS9
892,Troester_WoundSig_19887484,TENM2
893,Troester_WoundSig_19887484,MKL2
894,Troester_WoundSig_19887484,VPS18
895,Troester_WoundSig_19887484,CACHD1
896,Troester_WoundSig_19887484,GUF1
897,Troester_WoundSig_19887484,ELSPBP1
898,Troester_WoundSig_19887484,ZBED2
899,Troester_WoundSig_19887484,LRRC2
900,Troester_WoundSig_19887484,CHPF
901,Troester_WoundSig_19887484,HMBOX1
902,Troester_WoundSig_19887484,TMC5
903,Troester_WoundSig_19887484,BAALC
904,Troester_WoundSig_19887484,APOLD1
905,Troester_WoundSig_19887484,VMP1
906,Troester_WoundSig_19887484,SPACA1
907,Troester_WoundSig_19887484,FRMD8P1
908,Troester_WoundSig_19887484,FAM71F1
909,Troester_WoundSig_19887484,TNS4
910,Troester_WoundSig_19887484,KIAA1751
911,Troester_WoundSig_19887484,CROCCP3
912,Troester_WoundSig_19887484,OSR2
913,Troester_WoundSig_19887484,LRR1
914,Troester_WoundSig_19887484,TMEM139
915,Troester_WoundSig_19887484,CCBE1
916,Troester_WoundSig_19887484,FAM19A4
917,Troester_WoundSig_19887484,BMPER
918,Troester_WoundSig_19887484,YPEL4
919,Troester_WoundSig_19887484,JAKMIP3
920,Troester_WoundSig_19887484,LOC284454
921,Troester_WoundSig_19887484,KRT6C
922,Troester_WoundSig_19887484,ZNF713
923,Troester_WoundSig_19887484,SIMC1
924,Troester_WoundSig_19887484,LOC389332
925,Troester_WoundSig_19887484,SPDYE8P
926,Troester_WoundSig_19887484,LOC440934
927,Troester_WoundSig_19887484,MUC5B
928,Troester_WoundSig_19887484,C13orf45
929,Troester_WoundSig_19887484,KRT17P3
930,Troester_WoundSig_19887484,LOC100131138
931,MDACC.FNA.1_20805453,TMEM176B
932,MDACC.FNA.1_20805453,SLCO2B1
933,MDACC.FNA.1_20805453,CKAP2
934,MDACC.FNA.1_20805453,CD74
935,MDACC.FNA.1_20805453,VCAM1
936,MDACC.FNA.1_20805453,IGLL1
937,MDACC.FNA.1_20805453,CCL2
938,MDACC.FNA.1_20805453,GPNMB
939,MDACC.FNA.1_20805453,PTGDS
940,MDACC.FNA.1_20805453,CD163
941,MDACC.FNA.1_20805453,MAFB
942,MDACC.FNA.1_20805453,HLA-DRB1
943,MDACC.FNA.1_20805453,PLTP
944,MDACC.FNA.1_20805453,APOE
945,MDACC.FNA.1_20805453,C1QB
946,MDACC.FNA.1_20805453,NTN3
947,MDACC.FNA.1_20805453,PECAM1
948,MDACC.FNA.1_20805453,IGKV1D-13
949,MDACC.FNA.1_20805453,IGKV1OR2-108
950,MDACC.FNA.1_20805453,IGLJ3
951,MDACC.FNA.1_20805453,IGKC
952,MDACC.FNA.1_20805453,IGL
953,MDACC.FNA.1_20805453,IGHG3
954,MDACC.FNA.1_20805453,IGHM
955,MDACC.FNA.1_20805453,HLA-DPA1
956,MDACC.FNA.1_20805453,HLA-DQB1
957,MDACC.FNA.1_20805453,HLA-DQA1
958,MDACC.FNA.1_20805453,IGHG1
959,MDACC.FNA.1_20805453,IGJ
960,MDACC.FNA.1_20805453,C1QA
961,MDACC.FNA.1_20805453,HLA-DRA
962,IGG_Cluster_21214954,CD27
963,IGG_Cluster_21214954,IL2RG
964,IGG_Cluster_21214954,CD79A
965,IGG_Cluster_21214954,PIM2
966,IGG_Cluster_21214954,POU2AF1
967,IGG_Cluster_21214954,IGKC
968,IGG_Cluster_21214954,IGLV3-25
969,IGG_Cluster_21214954,IGL
970,IGG_Cluster_21214954,IGJ
971,IGG_Cluster_21214954,TNFRSF17
972,IGG_Cluster_21214954,NTN3
973,IGG_Cluster_21214954,IL8
974,IGG_Cluster_21214954,HLA-C
975,IGG_Cluster_21214954,LAX1
976,Minterferon_Cluster_21214954,STAT1
977,Minterferon_Cluster_21214954,IL18BP
978,Minterferon_Cluster_21214954,XAF1
979,Minterferon_Cluster_21214954,B2M
980,Minterferon_Cluster_21214954,RSAD2
981,Minterferon_Cluster_21214954,EPSTI1
982,Minterferon_Cluster_21214954,PSMB8
983,Minterferon_Cluster_21214954,PSMB9
984,Minterferon_Cluster_21214954,ZC3HAV1
985,Minterferon_Cluster_21214954,IFI35
986,Minterferon_Cluster_21214954,DDX58
987,Minterferon_Cluster_21214954,GBP7
988,Minterferon_Cluster_21214954,CXCL10
989,Minterferon_Cluster_21214954,CCL5
990,Minterferon_Cluster_21214954,GBP6
991,Minterferon_Cluster_21214954,CXCL9
992,Minterferon_Cluster_21214954,CD274
993,Minterferon_Cluster_21214954,HELZ2
994,Minterferon_Cluster_21214954,UBA7
995,Minterferon_Cluster_21214954,LGALS3BP
996,Minterferon_Cluster_21214954,PARP9
997,Minterferon_Cluster_21214954,IRF9
998,Minterferon_Cluster_21214954,ADAR
999,Minterferon_Cluster_21214954,IFIT2
1000,Minterferon_Cluster_21214954,OASL
1001,Minterferon_Cluster_21214954,DDX60
1002,Minterferon_Cluster_21214954,IFIH1
1003,Minterferon_Cluster_21214954,RTP4
1004,Minterferon_Cluster_21214954,GBP4
1005,Minterferon_Cluster_21214954,IFI44
1006,Minterferon_Cluster_21214954,MX1
1007,Minterferon_Cluster_21214954,ISG15
1008,Minterferon_Cluster_21214954,BST2
1009,Minterferon_Cluster_21214954,USP18
1010,Minterferon_Cluster_21214954,IFIT1
1011,Minterferon_Cluster_21214954,OAS2
1012,Minterferon_Cluster_21214954,ZBP1
1013,Minterferon_Cluster_21214954,PARP14
1014,Minterferon_Cluster_21214954,IRGM
1015,Minterferon_Cluster_21214954,STAT2
1016,Minterferon_Cluster_21214954,PARP12
1017,Minterferon_Cluster_21214954,SP100
1018,Minterferon_Cluster_21214954,GBP1
1019,Minterferon_Cluster_21214954,BATF2
1020,Minterferon_Cluster_21214954,NMI
1021,Minterferon_Cluster_21214954,SLFN13
1022,Minterferon_Cluster_21214954,GVINP1
1023,Minterferon_Cluster_21214954,IRF1
1024,Immune_cell_Cluster_21214954,WARS
1025,Immune_cell_Cluster_21214954,IDO1
1026,Immune_cell_Cluster_21214954,RNASE6
1027,Immune_cell_Cluster_21214954,GPR65
1028,Immune_cell_Cluster_21214954,MNDA
1029,Immune_cell_Cluster_21214954,LAMP3
1030,Immune_cell_Cluster_21214954,TNFAIP8
1031,Immune_cell_Cluster_21214954,LYN
1032,Immune_cell_Cluster_21214954,TNFAIP3
1033,Immune_cell_Cluster_21214954,PLAC8
1034,Immune_cell_Cluster_21214954,IL7R
1035,Immune_cell_Cluster_21214954,CSF2RB
1036,Immune_cell_Cluster_21214954,IRF1
1037,Immune_cell_Cluster_21214954,TNFRSF1B
1038,Immune_cell_Cluster_21214954,ADAMDEC1
1039,Immune_cell_Cluster_21214954,SLAMF8
1040,Immune_cell_Cluster_21214954,SIRPG
1041,Immune_cell_Cluster_21214954,LTB
1042,Immune_cell_Cluster_21214954,PTPRCAP
1043,Immune_cell_Cluster_21214954,CCR7
1044,Immune_cell_Cluster_21214954,SPOCK2
1045,Immune_cell_Cluster_21214954,PLEK
1046,Immune_cell_Cluster_21214954,CD74
1047,Immune_cell_Cluster_21214954,HLA-DMA
1048,Immune_cell_Cluster_21214954,HLA-DRA
1049,Immune_cell_Cluster_21214954,HLA-DMB
1050,Immune_cell_Cluster_21214954,FCER1G
1051,Immune_cell_Cluster_21214954,TYROBP
1052,Immune_cell_Cluster_21214954,LAPTM5
1053,Immune_cell_Cluster_21214954,ITGB2
1054,Immune_cell_Cluster_21214954,C1QA
1055,Immune_cell_Cluster_21214954,STAT1
1056,Immune_cell_Cluster_21214954,CXCL11
1057,Immune_cell_Cluster_21214954,CXCL10
1058,Immune_cell_Cluster_21214954,GBP1
1059,Immune_cell_Cluster_21214954,TAP1
1060,Immune_cell_Cluster_21214954,PSMB9
1061,Immune_cell_Cluster_21214954,GIMAP4
1062,Immune_cell_Cluster_21214954,SRGN
1063,Immune_cell_Cluster_21214954,FGL2
1064,Immune_cell_Cluster_21214954,HCLS1
1065,Immune_cell_Cluster_21214954,ARHGAP25
1066,Immune_cell_Cluster_21214954,LCK
1067,Immune_cell_Cluster_21214954,EVI2B
1068,Immune_cell_Cluster_21214954,ARHGAP15
1069,Immune_cell_Cluster_21214954,CYTIP
1070,Immune_cell_Cluster_21214954,GZMA
1071,Immune_cell_Cluster_21214954,LCP2
1072,Immune_cell_Cluster_21214954,CD53
1073,Immune_cell_Cluster_21214954,IL10RA
1074,Immune_cell_Cluster_21214954,CD48
1075,Immune_cell_Cluster_21214954,CCL5
1076,Immune_cell_Cluster_21214954,CD3D
1077,Immune_cell_Cluster_21214954,CD2
1078,Immune_cell_Cluster_21214954,GZMK
1079,Immune_cell_Cluster_21214954,PTPRC
1080,Immune_cell_Cluster_21214954,CXCL9
1081,Immune_cell_Cluster_21214954,GMFG
1082,Immune_cell_Cluster_21214954,IRF8
1083,Immune_cell_Cluster_21214954,CTSS
1084,Immune_cell_Cluster_21214954,TFEC
1085,Immune_cell_Cluster_21214954,SLA
1086,Immune_cell_Cluster_21214954,SLC7A7
1087,Immune_cell_Cluster_21214954,LST1
1088,Immune_cell_Cluster_21214954,AIF1
1089,Immune_cell_Cluster_21214954,CD86
1090,Immune_cell_Cluster_21214954,NCKAP1L
1091,Immune_cell_Cluster_21214954,THEMIS2
1092,Immune_cell_Cluster_21214954,LYZ
1093,Immune_cell_Cluster_21214954,CD52
1094,Immune_cell_Cluster_21214954,SELL
1095,Immune_cell_Cluster_21214954,HLA-F
1096,Immune_cell_Cluster_21214954,HLA-B
1097,Immune_cell_Cluster_21214954,HLA-E
1098,Immune_cell_Cluster_21214954,GZMB
1099,Immune_cell_Cluster_21214954,SEMA4D
1100,Immune_cell_Cluster_21214954,BTN3A2
1101,Immune_cell_Cluster_21214954,BTN3A3
1102,Immune_cell_Cluster_21214954,CASP1
1103,MCD3_CD8_21214954,SRPX
1104,MCD3_CD8_21214954,IGFBP6
1105,MCD3_CD8_21214954,ENPP2
1106,MCD3_CD8_21214954,SEMA3G
1107,MCD3_CD8_21214954,CIDEA
1108,MCD3_CD8_21214954,GPX3
1109,MCD3_CD8_21214954,GPD1
1110,MCD3_CD8_21214954,CD36
1111,MCD3_CD8_21214954,RBP4
1112,MCD3_CD8_21214954,AOC3
1113,MCD3_CD8_21214954,LPL
1114,MCD3_CD8_21214954,FABP4
1115,MCD3_CD8_21214954,ADIPOQ
1116,MCD3_CD8_21214954,PLIN1
1117,MCD3_CD8_21214954,ADH1B
1118,MCD3_CD8_21214954,FHL1
1119,MCD3_CD8_21214954,LEP
1120,MCD3_CD8_21214954,CD34
1121,MCD3_CD8_21214954,SPRY1
1122,MCD3_CD8_21214954,PROS1
1123,MCD3_CD8_21214954,PPAP2A
1124,MCD3_CD8_21214954,AKAP12
1125,MCD3_CD8_21214954,JAM3
1126,MCD3_CD8_21214954,NDN
1127,MCD3_CD8_21214954,SPARCL1
1128,MCD3_CD8_21214954,ITM2A
1129,MCD3_CD8_21214954,AQP1
1130,MCD3_CD8_21214954,C7
1131,MCD3_CD8_21214954,TSPAN7
1132,MCD3_CD8_21214954,JAM2
1133,MCD3_CD8_21214954,CAV1
1134,MCD3_CD8_21214954,GNG11
1135,MCD3_CD8_21214954,LDB2
1136,MCD3_CD8_21214954,LHFP
1137,MCD3_CD8_21214954,CDH5
1138,MCD3_CD8_21214954,ABCA8
1139,MCD3_CD8_21214954,MEOX1
1140,MCD3_CD8_21214954,DARC
1141,MCD3_CD8_21214954,VWF
1142,MCD3_CD8_21214954,CLDN5
1143,MCD3_CD8_21214954,ERG
1144,MCD3_CD8_21214954,SLIT2
1145,MCD3_CD8_21214954,PECAM1
1146,MCD3_CD8_21214954,CDO1
1147,MCD3_CD8_21214954,CFD
1148,Interferon_Cluster_21214954,C19orf66
1149,Interferon_Cluster_21214954,BST2
1150,Interferon_Cluster_21214954,SP110
1151,Interferon_Cluster_21214954,PARP12
1152,Interferon_Cluster_21214954,IFIT5
1153,Interferon_Cluster_21214954,OAS1
1154,Interferon_Cluster_21214954,IRF9
1155,Interferon_Cluster_21214954,USP18
1156,Interferon_Cluster_21214954,DDX58
1157,Interferon_Cluster_21214954,MX2
1158,Interferon_Cluster_21214954,IFI27
1159,Interferon_Cluster_21214954,OAS2
1160,Interferon_Cluster_21214954,IFI6
1161,Interferon_Cluster_21214954,IFIT3
1162,Interferon_Cluster_21214954,IFI44L
1163,Interferon_Cluster_21214954,IFI44
1164,Interferon_Cluster_21214954,IFIT1
1165,Interferon_Cluster_21214954,ISG15
1166,Interferon_Cluster_21214954,MX1
1167,Interferon_Cluster_21214954,RSAD2
1168,Interferon_Cluster_21214954,OAS3
1169,Interferon_Cluster_21214954,HERC6
1170,Interferon_Cluster_21214954,HERC5
1171,Interferon_Cluster_21214954,DDX60
1172,Interferon_Cluster_21214954,PLSCR1
1173,Interferon_Cluster_21214954,UBE2L6
1174,Interferon_Cluster_21214954,SAMD9
1175,Interferon_Cluster_21214954,RTP4
1176,Interferon_Cluster_21214954,XAF1
1177,Interferon_Cluster_21214954,NMI
1178,Interferon_Cluster_21214954,IFITM1
1179,Interferon_Cluster_21214954,IFITM3
1180,Interferon_Cluster_21214954,ISG20
1181,Interferon_Cluster_21214954,PSME2
1182,Interferon_Cluster_21214954,PSME1
1183,Interferon_Cluster_21214954,IRF7
1184,B_cell_PCA_16704732,SLC22A3
1185,B_cell_PCA_16704732,IGKC
1186,B_cell_PCA_16704732,FGD2
1187,B_cell_PCA_16704732,SIDT2
1188,B_cell_PCA_16704732,CACNA2D2
1189,B_cell_PCA_16704732,USP6NL
1190,B_cell_PCA_16704732,CPSF2
1191,B_cell_PCA_16704732,UBR5
1192,B_cell_PCA_16704732,NIPAL4
1193,B_cell_PCA_16704732,WEE1
1194,B_cell_PCA_16704732,PMAIP1
1195,B_cell_PCA_16704732,SLC2A5
1196,B_cell_PCA_16704732,BEND4
1197,B_cell_PCA_16704732,SP140
1198,B_cell_PCA_16704732,GLDC
1199,B_cell_PCA_16704732,GSTZ1
1200,B_cell_PCA_16704732,EML6
1201,B_cell_PCA_16704732,FCRLA
1202,B_cell_PCA_16704732,LRMP
1203,B_cell_PCA_16704732,BTK
1204,B_cell_PCA_16704732,HLA-DMB
1205,B_cell_PCA_16704732,SAV1
1206,B_cell_PCA_16704732,PLEKHF2
1207,B_cell_PCA_16704732,STAG3
1208,B_cell_PCA_16704732,HHEX
1209,B_cell_PCA_16704732,LINC00926
1210,B_cell_PCA_16704732,WDR11
1211,B_cell_PCA_16704732,SSU72
1212,B_cell_PCA_16704732,CD19
1213,B_cell_PCA_16704732,SYNGR2
1214,B_cell_PCA_16704732,ZNF532
1215,B_cell_PCA_16704732,TRIM56
1216,B_cell_PCA_16704732,MEF2C
1217,B_cell_PCA_16704732,INPPL1
1218,B_cell_PCA_16704732,NFKBIE
1219,B_cell_PCA_16704732,JUP
1220,B_cell_PCA_16704732,EGR1
1221,B_cell_PCA_16704732,FCRL2
1222,B_cell_PCA_16704732,TBC1D1
1223,B_cell_PCA_16704732,ANKH
1224,B_cell_PCA_16704732,TRIO
1225,B_cell_PCA_16704732,RGS13
1226,B_cell_PCA_16704732,SSPN
1227,B_cell_PCA_16704732,ATG4A
1228,B_cell_PCA_16704732,C11orf24
1229,B_cell_PCA_16704732,PRKCE
1230,B_cell_PCA_16704732,RALGPS2
1231,B_cell_PCA_16704732,AIM2
1232,B_cell_PCA_16704732,PIK3AP1
1233,B_cell_PCA_16704732,BACE2
1234,B_cell_PCA_16704732,COPS3
1235,B_cell_PCA_16704732,CD22
1236,B_cell_PCA_16704732,FCRL5
1237,B_cell_PCA_16704732,PHF16
1238,B_cell_PCA_16704732,POLD4
1239,B_cell_PCA_16704732,TSPAN33
1240,B_cell_PCA_16704732,EPHX1
1241,B_cell_PCA_16704732,PEA15
1242,B_cell_PCA_16704732,CNR2
1243,B_cell_PCA_16704732,IFNGR2
1244,B_cell_PCA_16704732,TSPAN31
1245,B_cell_PCA_16704732,PCCA
1246,B_cell_PCA_16704732,ANXA4
1247,B_cell_PCA_16704732,RAP1GAP2
1248,B_cell_PCA_16704732,MYBL2
1249,B_cell_PCA_16704732,CD72
1250,B_cell_PCA_16704732,CIITA
1251,B_cell_PCA_16704732,PMEPA1
1252,B_cell_PCA_16704732,CR1
1253,B_cell_PCA_16704732,ITPR1
1254,B_cell_PCA_16704732,IFI27
1255,B_cell_PCA_16704732,HLA-DOA
1256,B_cell_PCA_16704732,CDKN2A
1257,B_cell_PCA_16704732,ZNF207
1258,B_cell_PCA_16704732,SYT17
1259,B_cell_PCA_16704732,EVI5L
1260,B_cell_PCA_16704732,TUBB6
1261,B_cell_PCA_16704732,DDR1
1262,B_cell_PCA_16704732,COL14A1
1263,B_cell_PCA_16704732,CHD7
1264,B_cell_PCA_16704732,APOBEC3B
1265,B_cell_PCA_16704732,FAM129C
1266,B_cell_PCA_16704732,SCRN1
1267,B_cell_PCA_16704732,TAP2
1268,B_cell_PCA_16704732,MARCKS
1269,B_cell_PCA_16704732,SNX10
1270,B_cell_PCA_16704732,CCNG2
1271,B_cell_PCA_16704732,CYBB
1272,B_cell_PCA_16704732,BRD4
1273,B_cell_PCA_16704732,PLEKHO1
1274,B_cell_PCA_16704732,RNASE6
1275,B_cell_PCA_16704732,STAP1
1276,B_cell_PCA_16704732,ATP6V0A1
1277,B_cell_PCA_16704732,VPS53
1278,B_cell_PCA_16704732,RFX3
1279,B_cell_PCA_16704732,MOB3B
1280,B_cell_PCA_16704732,KDM4B
1281,B_cell_PCA_16704732,CORO1C
1282,B_cell_PCA_16704732,TCL1A
1283,B_cell_PCA_16704732,RAB30
1284,B_cell_PCA_16704732,SEMA4B
1285,B_cell_PCA_16704732,DENND5B
1286,B_cell_PCA_16704732,ARHGEF3
1287,B_cell_PCA_16704732,UVRAG
1288,B_cell_PCA_16704732,TSPAN3
1289,B_cell_PCA_16704732,PARP14
1290,B_cell_PCA_16704732,CTSZ
1291,B_cell_PCA_16704732,HLA-DPB1
1292,B_cell_PCA_16704732,F5
1293,B_cell_PCA_16704732,PPAPDC1B
1294,B_cell_PCA_16704732,ZYG11B
1295,B_cell_PCA_16704732,GSAP
1296,B_cell_PCA_16704732,BLK
1297,B_cell_PCA_16704732,CLIC4
1298,B_cell_PCA_16704732,HUWE1
1299,B_cell_PCA_16704732,NAA50
1300,B_cell_PCA_16704732,DAPP1
1301,B_cell_PCA_16704732,FIG4
1302,B_cell_PCA_16704732,SRGAP2
1303,B_cell_PCA_16704732,FCGR2B
1304,B_cell_PCA_16704732,BCL7A
1305,B_cell_PCA_16704732,GUSBP11
1306,B_cell_PCA_16704732,OSBPL10
1307,B_cell_PCA_16704732,CD200
1308,B_cell_PCA_16704732,RHOH
1309,B_cell_PCA_16704732,SH3BP5
1310,B_cell_PCA_16704732,CEBPB
1311,B_cell_PCA_16704732,GNA12
1312,B_cell_PCA_16704732,PALM2-AKAP2
1313,B_cell_PCA_16704732,NKG7
1314,B_cell_PCA_16704732,IRF8
1315,B_cell_PCA_16704732,TNFRSF17
1316,B_cell_PCA_16704732,CYB561A3
1317,B_cell_PCA_16704732,ADK
1318,B_cell_PCA_16704732,CORO2B
1319,B_cell_PCA_16704732,CD86
1320,B_cell_PCA_16704732,WDR83OS
1321,B_cell_PCA_16704732,STX7
1322,B_cell_PCA_16704732,IGJ
1323,B_cell_PCA_16704732,CD1D
1324,B_cell_PCA_16704732,HLA-DPA1
1325,B_cell_PCA_16704732,KLHL14
1326,B_cell_PCA_16704732,RALGAPB
1327,B_cell_PCA_16704732,HLA-DQB1
1328,B_cell_PCA_16704732,HCG18
1329,B_cell_PCA_16704732,RCSD1
1330,B_cell_PCA_16704732,PSEN2
1331,B_cell_PCA_16704732,MZB1
1332,B_cell_PCA_16704732,HRK
1333,B_cell_PCA_16704732,TNFRSF18
1334,B_cell_PCA_16704732,IL4R
1335,B_cell_PCA_16704732,MTPN
1336,B_cell_PCA_16704732,DRAM2
1337,B_cell_PCA_16704732,TEAD2
1338,B_cell_PCA_16704732,MTSS1
1339,B_cell_PCA_16704732,SMAGP
1340,B_cell_PCA_16704732,NCF4
1341,B_cell_PCA_16704732,RBMS3
1342,B_cell_PCA_16704732,SKAP2
1343,B_cell_PCA_16704732,HSPA5
1344,B_cell_PCA_16704732,HIST1H2BK
1345,B_cell_PCA_16704732,CR2
1346,B_cell_PCA_16704732,ODC1
1347,B_cell_PCA_16704732,LHFPL2
1348,B_cell_PCA_16704732,TCTN1
1349,B_cell_PCA_16704732,ADRBK2
1350,B_cell_PCA_16704732,DMXL1
1351,B_cell_PCA_16704732,KYNU
1352,B_cell_PCA_16704732,PIK3C2B
1353,B_cell_PCA_16704732,FUBP1
1354,B_cell_PCA_16704732,HLA-DRA
1355,B_cell_PCA_16704732,CCDC25
1356,B_cell_PCA_16704732,BMF
1357,B_cell_PCA_16704732,SETBP1
1358,B_cell_PCA_16704732,SAMD9
1359,B_cell_PCA_16704732,MGME1
1360,B_cell_PCA_16704732,FCRL1
1361,B_cell_PCA_16704732,PUS10
1362,B_cell_PCA_16704732,CD180
1363,B_cell_PCA_16704732,RNF141
1364,B_cell_PCA_16704732,CD79A
1365,B_cell_PCA_16704732,LY86
1366,B_cell_PCA_16704732,TNS3
1367,B_cell_PCA_16704732,NUP88
1368,B_cell_PCA_16704732,TLR7
1369,B_cell_PCA_16704732,HVCN1
1370,B_cell_PCA_16704732,ZNF154
1371,B_cell_PCA_16704732,BTLA
1372,B_cell_PCA_16704732,RFX5
1373,B_cell_PCA_16704732,ZCCHC7
1374,B_cell_PCA_16704732,SNX29P2
1375,B_cell_PCA_16704732,CYTH1
1376,B_cell_PCA_16704732,BTNL9
1377,B_cell_PCA_16704732,CD79B
1378,B_cell_PCA_16704732,GYLTL1B
1379,B_cell_PCA_16704732,CD38
1380,B_cell_PCA_16704732,SYVN1
1381,B_cell_PCA_16704732,IFIT3
1382,B_cell_PCA_16704732,BLNK
1383,B_cell_PCA_16704732,HERPUD1
1384,B_cell_PCA_16704732,DTX1
1385,B_cell_PCA_16704732,RHOBTB2
1386,B_cell_PCA_16704732,CXCR5
1387,B_cell_PCA_16704732,KLF1
1388,B_cell_PCA_16704732,VPREB3
1389,B_cell_PCA_16704732,CHERP
1390,B_cell_PCA_16704732,SLC2A1
1391,B_cell_PCA_16704732,E2F5
1392,B_cell_PCA_16704732,HECW2
1393,B_cell_PCA_16704732,WDR34
1394,B_cell_PCA_16704732,TLR10
1395,B_cell_PCA_16704732,LYN
1396,B_cell_PCA_16704732,IGHG1
1397,B_cell_PCA_16704732,CCDC50
1398,B_cell_PCA_16704732,KAZN
1399,B_cell_PCA_16704732,PLCG2
1400,B_cell_PCA_16704732,MYO1E
1401,B_cell_PCA_16704732,CORO1A
1402,B_cell_PCA_16704732,POU2F2
1403,B_cell_PCA_16704732,AFF3
1404,B_cell_PCA_16704732,GM2A
1405,B_cell_PCA_16704732,POU2AF1
1406,B_cell_PCA_16704732,FNBP4
1407,B_cell_PCA_16704732,UROS
1408,B_cell_PCA_16704732,BIRC3
1409,B_cell_PCA_16704732,WIPF1
1410,B_cell_PCA_16704732,TPD52
1411,B_cell_PCA_16704732,IGL
1412,B_cell_PCA_16704732,MS4A1
1413,B_cell_PCA_16704732,BCL11A
1414,B_cell_PCA_16704732,SMAD3
1415,B_cell_PCA_16704732,ADAM28
1416,B_cell_PCA_16704732,DNAJC10
1417,B_cell_PCA_16704732,STAT6
1418,B_cell_PCA_16704732,HLA-DQB2
1419,B_cell_PCA_16704732,IGLL1
1420,B_cell_PCA_16704732,ABCA1
1421,B_cell_PCA_16704732,MAP3K8
1422,B_cell_PCA_16704732,BSG
1423,B_cell_PCA_16704732,LETMD1
1424,B_cell_PCA_16704732,SMC6
1425,B_cell_PCA_16704732,SPIB
1426,B_cell_PCA_16704732,NR1H2
1427,B_cell_PCA_16704732,SEL1L3
1428,B_cell_PCA_16704732,FOXP1
1429,B_cell_PCA_16704732,TOP2A
1430,B_cell_PCA_16704732,HLA-DRB1
1431,B_cell_PCA_16704732,IRF4
1432,B_cell_PCA_16704732,LGALS9
1433,B_cell_PCA_16704732,UBE2J1
1434,B_cell_PCA_16704732,01-Mar
1435,B_cell_PCA_16704732,ACTA2
1436,B_cell_PCA_16704732,SHMT2
1437,B_cell_PCA_16704732,RRAS2
1438,B_cell_PCA_16704732,SYK
1439,B_cell_PCA_16704732,GCNT1
1440,B_cell_PCA_16704732,SYPL1
1441,B_cell_PCA_16704732,SUN2
1442,B_cell_PCA_16704732,MMP11
1443,B_cell_PCA_16704732,SNX2
1444,B_cell_PCA_16704732,HLA-DQA1
1445,B_cell_PCA_16704732,AMFR
1446,B_cell_PCA_16704732,PRICKLE1
1447,B_cell_PCA_16704732,TTC7A
1448,B_cell_PCA_16704732,SLC15A2
1449,B_cell_PCA_16704732,CD74
1450,B_cell_PCA_16704732,TFEB
1451,B_cell_PCA_16704732,CD83
1452,B_cell_PCA_16704732,ARHGAP24
1453,B_cell_PCA_16704732,FBXO41
1454,B_cell_PCA_16704732,SWAP70
1455,B_cell_PCA_16704732,BANK1
1456,B_cell_PCA_16704732,SERPINA1
1457,B_cell_PCA_16704732,L3MBTL4
1458,B_cell_PCA_16704732,PRCP
1459,B_cell_PCA_16704732,DNAH11
1460,B_cell_PCA_16704732,GRAMD1C
